Name,v_r(km/s),v_r_std(km/s),v_phi(km/s),v_phi_std(km/s),v_x(km/s),v_x_std(km/s),v_y(km/s),v_y_std(km/s),v_z(km/s),v_z_std(km/s),j_r(kpc km s^-1),j_r_std(kpc km s^-1),j_phi(kpc s^(-1)),j_phi_std(kpc km s^(-1)),j_x(kpc km s^(-1)),j_x_std(kpc km s^(-1)),j_y(kpc km s^(-1)),j_y_std(kpc km s^(-1)),j_z(kpc km s^(-1)),j_z_std(kpc km s^(-1)),L_x(km s^(-1) kpc),L_x_std(km s^(-1) kpc),L_y(km s^(-1) kpc),L_y_std(km s^(-1) kpc),energy_mean(km^2 s^(-2)),energy_std(km^2 s^(-2)),rperi_mean(kpc),rperi_std(kpc),rapo_mean(kpc),rapo_std(kpc),zmax_mean(kpc),zmax_std(kpc),ecc_mean,ecc_std
6.826026226868554e+18,23.435373528051606,0.19919789363465354,196.70541667257402,0.2979500436527645,-12.07509973337022,0.1734594923858438,197.72821535839086,0.2843662762534811,-41.683185411140144,0.3217523950492477,27.24346394958884,0.43222067993617147,-1525.1863044430895,2.6936280777202053,-27.198302557071468,0.9282122374034336,1.5680133885099248,0.02597155852191421,37.473185558023275,0.4089177648074574,158.92983697684676,0.39051118011222447,-311.8184515491304,2.3893529873363137,-164530.85869969326,56.824774704803076,5.854871129989624,0.015910193837683,8.023330211639404,0.0013384948814097193,1.2952034711837768,0.008538311580302159,0.15625079572200776,0.0013312145192385845
6.826026398667245e+18,-29.975130281969513,0.22969822284897828,249.04763377196446,0.21841190003957367,38.41941036156062,0.23995611885735005,247.88541483971863,0.21266438083230968,8.476763883681576,0.4251245938223077,19.94661664444468,0.35395913517095695,-1978.5333350804601,1.7992112707424588,-19.935100586656116,0.8408930310410829,0.677702117704062,0.01230902393054287,9.25143236745687,0.0832633301403231,136.098748659586,0.50914665286776,46.564578381492424,3.4756273024481477,-152929.70253572875,57.437930447101174,7.633155107498169,0.0025363055784136403,9.695016288757325,0.01877355424387267,0.6507250249385834,0.002866400162331798,0.11898794546723365,0.0010027431968988385
6.643393222326538e+18,-4.688734957904957,0.17384414308327534,221.03574394314523,0.6043385163692662,-2.5344471477001624,0.19088456502751106,221.0709427577875,0.5984912321630996,-16.067993573148215,1.0715523115759231,2.837577962282807,0.2804422882748476,-1805.9428675418815,4.947075203820505,-2.8360634730206993,0.7485225574141103,-0.09269665059113463,0.009163684196945422,9.26771493293312,0.32468245157882997,111.11954993882921,0.23812936879830646,-129.98653495983604,8.839715014911272,-158455.08085987275,115.5712120477622,7.461464929580688,0.035151838177781614,8.199066829681396,0.00039867100948568445,0.5726525187492371,0.011670306481712089,0.04710468463599682,0.002366542997308524
6.643396937475407e+18,-52.300765522085456,0.11404267700363437,235.45683018645326,0.10851136499321222,47.8314455562332,0.1069704041594892,236.4052539714152,0.10490062615519559,61.09298364875296,0.12387643195173394,41.24495547695986,0.1127887741300283,-1929.0317056557983,0.9126085668021474,-41.23755575634092,0.47486483887672204,-0.7812474250037791,0.002718045924255892,37.8207041356988,0.16570736733040617,60.04761483526071,0.1009271385569715,486.3602639606139,1.019638799203792,-152172.29117464033,24.153524363182953,7.228579521179199,0.004903156453560539,10.253967380523681,0.004122072212387024,1.5640074968338014,0.004405330189364239,0.1730519562959671,0.00026276616832606066
6.643397796469314e+18,-21.011330918706612,0.2283825265447399,255.26490505286125,0.7337768260934731,13.681177104198422,0.2621722443345492,255.76251580785402,0.7283762940215687,9.090317088862493,1.3706014594684066,21.020792583702445,0.9559195041404543,-2084.6665411515673,5.9426703418726285,-21.01214447532232,1.3821238201251733,-0.6029140861030186,0.02767085254334651,6.638248250558464,0.23145710204907077,111.08030939872526,0.6855144953425788,68.1513721774572,11.28295972974077,-150263.39004643436,195.71254714765266,8.027785110473634,0.00620533680287996,10.204625034332276,0.05985034522392996,0.5582278370857239,0.013845135071837008,0.11938487738370895,0.0025208802026613
6.645082484503484e+18,-112.91763307756483,1.1814654542649043,226.55129543977796,0.811089901442581,52.803491490185465,0.5291102827203741,247.56607247902497,0.6972365407325712,-27.71893038932445,0.812979431365884,168.29738918454552,3.7463925760247907,-1997.4380382793802,6.074226618512029,-162.97175366323285,2.6534717978490594,-42.00260366054622,1.0476165912419924,111.34282278366209,3.120719051294902,557.1406001179791,7.749186518835109,-342.49119700543207,8.31354066641932,-143872.27973035042,211.23277732564804,6.860043716430664,0.011763012911385727,13.479888153076171,0.08151344027025346,3.614680552482605,0.0734612689345201,0.32544986009597776,0.0029404151627061646
6.645084133770926e+18,-47.52936875892111,0.17023511637381675,243.3633857537853,0.5750635614552666,28.608535623632132,0.10018266113879934,246.3053690847752,0.5872913929416047,52.071633771224754,0.6323955501306372,43.35824185139193,1.0529273892602684,-2033.3662127330167,4.836524577229447,-43.228963022316556,1.446829631952595,-3.345727493234065,0.08155773661078713,35.20859067850336,0.684123021813309,115.84051739209208,0.17658824356281524,416.4207429364146,5.195070044337468,-149552.25635295166,181.74349737160244,7.61433424949646,0.00887670548179221,10.77806396484375,0.05362216874896162,1.572485876083374,0.026137538934912677,0.1720065951347351,0.0018720433406953037
6.642200252210249e+18,-336.78723425314075,6.049667574634151,-28.4477739203611,9.563169544454867,295.6860578925069,8.397460717441467,163.89006441369142,1.5014307734927732,-64.76037783632322,1.3110155741877885,2292.751524412247,165.8618725323939,315.3070560495175,109.14021439014408,-1904.9495033391213,21.218211170066404,-1275.882809047413,94.93348763555979,1480.6291835888862,11.749599713392184,958.9855078613375,30.84755038585404,-1606.8207769669739,70.2361781516158,-103999.67926995411,3027.201559621788,3.4328030586242675,0.2900293409221147,38.780073165893555,2.5945825193536614,37.884921646118165,2.106728766773373,0.8375308394432068,0.0027899261309398205
6.641922900402132e+18,-29.92346397905224,0.07438803951621856,261.5382317041418,0.7028462152232289,28.780410878298493,0.07137985216795849,261.6664829363443,0.7031558394351632,36.19396193471424,0.2699607245952859,39.991628991093684,1.469024145039256,-2158.4152971437734,5.800366294806346,-39.991247234384524,1.714057232890759,-0.17473980547348014,0.006418892682883837,10.443316037659049,0.1651936876298513,2.3276932911350188,0.00039548269392026864,298.29807874686037,2.226929637119594,-147622.92534708165,195.5947109264948,8.0358172416687,0.0035536055325772076,11.10480089187622,0.06604589408760929,0.7817138612270356,0.011381212776831719,0.1603290170431137,0.0026892602661474233
6.641924961986428e+18,-74.41568018530072,0.27145577766526946,239.6864145871014,1.5236894255077518,61.067690626709805,0.1824632094926048,243.42968089011129,1.5363733926605558,27.764044082850585,0.5689189978614,77.66706186581564,1.8255705554943882,-1990.9189510114825,12.660789034991131,-77.54857705441806,1.9078809584223115,-4.288437443104249,0.10100009583280696,6.6045575298966215,0.24925318629229978,27.94066532444387,0.027079671488696708,220.06225986071126,4.686622365363787,-150624.18176286313,399.82978209174604,6.938526439666748,0.034290139148870184,11.079903507232666,0.09962695359185433,0.603804087638855,0.017883476714056858,0.2298268735408783,0.0019405175568170724
